rodada,data,dia da semana,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,perdedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,edição
37,2018-11-24,Sábado,20:01,Santos,Atletico-MG,4-4-2,4-2-3-1,A. Stival,L. Culpi,Santos,Atletico-MG,Estádio Urbano Caldeira,3,2,SP,MG,2018
37,2018-11-25,Domingo,17:00,Cruzeiro,Flamengo,4-2-3-1,4-2-3-1,L. Venker de Menezes,D. Silvestre Júnior,Flamengo,Cruzeiro, Mineirão,0,2,MG,RJ,2018
37,2018-11-25,Domingo,17:01,Athletico-PR,Ceara,4-2-3-1,5-4-1,T. Retzalff Nunes,L. Cirne Lima de Lorenzi,Empate,Empate,Estádio Joaquim Américo Guimarães,2,2,PR,CE,2018
37,2018-11-25,Domingo,17:01,Vitoria,Gremio,4-1-4-1,4-2-3-1,J. Burse,Renato Gaúcho,Empate,Empate, Barradão,0,0,BA,RS,2018
37,2018-11-25,Domingo,17:01,Vasco,Palmeiras,4-2-3-1,4-2-3-1,A. Valentim do Carmo Neto,L. Scolari,Palmeiras,Vasco,Estádio Vasco da Gama,0,1,RJ,SP,2018
37,2018-11-25,Domingo,18:59,Internacional,Fluminense,4-1-4-1,4-3-3,O. Hellmann,M. de Oliveira Santos,Internacional,Fluminense,Estádio José Pinheiro Borda,2,0,RS,RJ,2018
37,2018-11-25,Domingo,19:00,America-MG,Bahia,4-2-3-1,4-2-3-1,G. de Oliveira,E. Alves Moreira,America-MG,Bahia,Estádio Raimundo Sampaio,1,0,MG,BA,2018
37,2018-11-25,Domingo,19:01,Corinthians,Chapecoense,4-2-3-1,4-1-3-2,J. Ribeiro Ventura,C. dos Santos Oliveira,Empate,Empate,Neo Química Arena,0,0,SP,SC,2018
37,2018-11-26,Segunda-feira,20:00,Botafogo-RJ,Parana,4-2-3-1,4-4-2,J. Mannarino,L. Cavalcanti,Botafogo-RJ,Parana,Estádio Nilton Santos,2,1,RJ,PR,2018
37,2018-11-26,Segunda-feira,20:01,Sao Paulo,Sport,4-2-3-1,4-2-3-1,A. Soares Jardine,M. Mendes,Empate,Empate, Morumbi,0,0,SP,PE,2018
38,2018-12-01,Sábado,19:00,Flamengo,Athletico-PR,4-2-3-1,4-2-3-1,D. Silvestre Júnior,T. Retzalff Nunes,Athletico-PR,Flamengo, Maracanã,1,2,RJ,PR,2018
38,2018-12-01,Sábado,19:00,Atletico-MG,Botafogo-RJ,4-2-3-1,4-2-3-1,L. Culpi,J. Mannarino,Atletico-MG,Botafogo-RJ,Estádio Raimundo Sampaio,1,0,MG,RJ,2018
38,2018-12-02,Domingo,17:00,Bahia,Cruzeiro,4-2-3-1,4-2-3-1,E. Alves Moreira,L. Venker de Menezes,Empate,Empate,Estádio de Pituaçu,0,0,BA,MG,2018
38,2018-12-02,Domingo,17:00,Parana,Internacional,4-4-2,4-2-3-1,L. Cavalcanti,O. Hellmann,Empate,Empate,Vila Capanema,1,1,PR,RS,2018
38,2018-12-02,Domingo,17:00,Palmeiras,Vitoria,4-2-3-1,4-1-4-1,L. Scolari,J. Burse,Palmeiras,Vitoria,Allianz Parque,3,2,SP,BA,2018
38,2018-12-02,Domingo,17:04,Ceara,Vasco,4-2-3-1,4-2-3-1,L. Cirne Lima de Lorenzi,A. Valentim do Carmo Neto,Empate,Empate,Arena Castelão,0,0,CE,RJ,2018
38,2018-12-02,Domingo,17:04,Gremio,Corinthians,4-2-3-1,4-2-3-1,Renato Gaúcho,J. Ribeiro Ventura,Gremio,Corinthians,Arena do Grêmio,1,0,RS,SP,2018
38,2018-12-02,Domingo,17:04,Sport,Santos,4-2-3-1,4-2-3-1,M. Mendes,A. Stival,Sport,Santos,Adelmar da Costa Carvalho,2,1,PE,SP,2018
38,2018-12-02,Domingo,17:04,Fluminense,America-MG,4-1-4-1,4-2-3-1,F. Ribeiro Moreno,G. de Oliveira,Fluminense,America-MG, Maracanã,1,0,RJ,MG,2018
38,2018-12-02,Domingo,17:04,Chapecoense,Sao Paulo,4-2-2-2,4-2-3-1,C. dos Santos Oliveira,A. Soares Jardine,Chapecoense,Sao Paulo,Arena Condá,1,0,SC,SP,2018
1,2019-04-27,Sábado,16:02,Sao Paulo,Botafogo-RJ,4-2-3-1,4-1-4-1,A. Stival,E. de Souza Barroca,Sao Paulo,Botafogo-RJ, Morumbi,2,0,SP,RJ,2019
1,2019-04-27,Sábado,19:00,Atletico-MG,Avai,4-2-3-1,4-1-4-1,R. Marques Santana,E. Machado Souto,Atletico-MG,Avai,Estádio Raimundo Sampaio,2,1,MG,SC,2019
1,2019-04-27,Sábado,19:01,Chapecoense,Internacional,4-2-3-1,4-3-3,N. da Silveira Júnior,O. Hellmann,Chapecoense,Internacional,Arena Condá,2,0,SC,RS,2019
1,2019-04-27,Sábado,21:00,Flamengo,Cruzeiro,4-2-3-1,4-2-3-1,A. da Silva Braga,L. Venker de Menezes,Flamengo,Cruzeiro, Maracanã,3,1,RJ,MG,2019
1,2019-04-28,Domingo,11:03,Gremio,Santos,4-2-3-1,3-4-1-2,Renato Gaúcho,J. Sampaoli Moya,Santos,Gremio,Arena do Grêmio,1,2,RS,SP,2019
1,2019-04-28,Domingo,16:00,Ceara,CSA,4-2-3-1,4-2-3-1,E. Alves Moreira,M. Ribeiro Cabo,Ceara,CSA,Arena Castelão,4,0,CE,AL,2019
1,2019-04-28,Domingo,16:01,Bahia,Corinthians,4-2-3-1,4-1-4-1,R. Machado Marques,F. Carille,Bahia,Corinthians,Itaipava Arena Fonte Nova,3,2,BA,SP,2019
1,2019-04-28,Domingo,16:03,Athletico-PR,Vasco,4-2-3-1,3-5-2,T. Retzalff Nunes,M. Gomes Valadares,Athletico-PR,Vasco,Estádio Joaquim Américo Guimarães,4,1,PR,RJ,2019
1,2019-04-28,Domingo,19:00,Palmeiras,Fortaleza,4-2-3-1,4-4-2,L. Scolari,R. Ceni,Palmeiras,Fortaleza,Allianz Parque,4,0,SP,CE,2019
1,2019-04-28,Domingo,19:27,Fluminense,Goias,4-3-3,4-2-3-1,F. Diniz Silva,C. dos Santos Oliveira,Goias,Fluminense, Maracanã,0,1,RJ,GO,2019
2,2019-05-01,Quarta-feira,16:00,CSA,Palmeiras,4-2-3-1,4-2-3-1,M. Ribeiro Cabo,L. Scolari,Empate,Empate,Estádio Rei Pelé,1,1,AL,SP,2019
2,2019-05-01,Quarta-feira,16:01,Internacional,Flamengo,4-3-3,4-2-3-1,O. Hellmann,A. da Silva Braga,Internacional,Flamengo,Estádio José Pinheiro Borda,2,1,RS,RJ,2019
2,2019-05-01,Quarta-feira,16:01,Corinthians,Chapecoense,4-1-4-1,4-4-1-1,F. Carille,N. da Silveira Júnior,Corinthians,Chapecoense,Neo Química Arena,1,0,SP,SC,2019
2,2019-05-01,Quarta-feira,19:15,Cruzeiro,Ceara,4-2-3-1,4-2-3-1,L. Venker de Menezes,E. Alves Moreira,Cruzeiro,Ceara, Mineirão,1,0,MG,CE,2019
2,2019-05-01,Quarta-feira,19:17,Avai,Gremio,5-3-2,4-2-3-1,E. Machado Souto,Renato Gaúcho,Empate,Empate,  Ressacada,1,1,SC,RS,2019
2,2019-05-01,Quarta-feira,21:31,Goias,Sao Paulo,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,A. Stival,Sao Paulo,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,SP,2019
2,2019-05-01,Quarta-feira,21:31,Vasco,Atletico-MG,4-2-3-1,4-1-4-1,M. Gomes Valadares,R. Marques Santana,Atletico-MG,Vasco,Estádio Vasco da Gama,1,2,RJ,MG,2019
2,2019-05-01,Quarta-feira,21:31,Fortaleza,Athletico-PR,4-2-2-2,4-2-3-1,R. Ceni,T. Retzalff Nunes,Fortaleza,Athletico-PR,Arena Castelão,2,1,CE,PR,2019
2,2019-05-02,Quinta-feira,19:15,Santos,Fluminense,4-3-3,4-3-3,J. Sampaoli Moya,F. Diniz Silva,Santos,Fluminense,Estádio Urbano Caldeira,2,1,SP,RJ,2019
2,2019-05-02,Quinta-feira,20:01,Botafogo-RJ,Bahia,4-1-4-1,4-2-3-1,E. de Souza Barroca,R. Machado Marques,Botafogo-RJ,Bahia,Estádio Nilton Santos,3,2,RJ,BA,2019
3,2019-05-04,Sábado,19:00,Palmeiras,Internacional,4-2-3-1,4-3-3,L. Scolari,O. Hellmann,Palmeiras,Internacional,Allianz Parque,1,0,SP,RS,2019
3,2019-05-04,Sábado,19:01,Vasco,Corinthians,4-2-3-1,4-1-4-1,M. Gomes Valadares,F. Carille,Empate,Empate,Arena da Amazônia,1,1,RJ,SP,2019
3,2019-05-04,Sábado,21:01,Ceara,Atletico-MG,4-2-3-1,4-2-3-1,E. Alves Moreira,R. Marques Santana,Atletico-MG,Ceara,Arena Castelão,1,2,CE,MG,2019
3,2019-05-05,Domingo,12:03,Chapecoense,Athletico-PR,4-4-1-1,5-3-2,N. da Silveira Júnior,T. Retzalff Nunes,Empate,Empate,Arena Condá,1,1,SC,PR,2019
3,2019-05-05,Domingo,16:00,Botafogo-RJ,Fortaleza,4-1-4-1,4-4-2,E. de Souza Barroca,R. Ceni,Botafogo-RJ,Fortaleza,Estádio Nilton Santos,1,0,RJ,CE,2019
3,2019-05-05,Domingo,16:00,CSA,Santos,4-2-3-1,3-4-3,M. Ribeiro Cabo,J. Sampaoli Moya,Empate,Empate,Estádio Rei Pelé,0,0,AL,SP,2019
3,2019-05-05,Domingo,16:00,Cruzeiro,Goias,4-2-3-1,4-2-3-1,L. Venker de Menezes,C. dos Santos Oliveira,Cruzeiro,Goias, Mineirão,2,1,MG,GO,2019
3,2019-05-05,Domingo,16:01,Sao Paulo,Flamengo,4-3-3,4-1-4-1,A. Stival,A. da Silva Braga,Empate,Empate, Morumbi,1,1,SP,RJ,2019
3,2019-05-05,Domingo,19:00,Gremio,Fluminense,4-2-3-1,4-1-4-1,Renato Gaúcho,F. Diniz Silva,Fluminense,Gremio,Arena do Grêmio,4,5,RS,RJ,2019
3,2019-05-05,Domingo,19:00,Bahia,Avai,4-2-3-1,5-3-2,R. Machado Marques,E. Machado Souto,Bahia,Avai,Itaipava Arena Fonte Nova,1,0,BA,SC,2019
4,2019-05-11,Sábado,16:01,Fluminense,Botafogo-RJ,4-2-3-1,4-1-4-1,F. Diniz Silva,E. de Souza Barroca,Botafogo-RJ,Fluminense, Maracanã,0,1,RJ,RJ,2019
4,2019-05-11,Sábado,19:01,Corinthians,Gremio,4-1-4-1,4-2-3-1,F. Carille,Renato Gaúcho,Empate,Empate,Neo Química Arena,0,0,SP,RS,2019
4,2019-05-11,Sábado,21:01,Goias,Ceara,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,E. Alves Moreira,Goias,Ceara,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,CE,2019
4,2019-05-12,Domingo,10:53,Atletico-MG,Palmeiras,4-3-3,4-2-3-1,R. Marques Santana,L. Scolari,Palmeiras,Atletico-MG, Mineirão,0,2,MG,SP,2019
4,2019-05-12,Domingo,11:00,Flamengo,Chapecoense,4-2-3-1,4-2-3-1,A. da Silva Braga,N. da Silveira Júnior,Flamengo,Chapecoense, Maracanã,2,1,RJ,SC,2019
4,2019-05-12,Domingo,16:01,Internacional,Cruzeiro,4-3-3,4-2-3-1,O. Hellmann,L. Venker de Menezes,Internacional,Cruzeiro,Estádio José Pinheiro Borda,3,1,RS,MG,2019
4,2019-05-12,Domingo,16:02,Santos,Vasco,4-3-3,3-4-3,J. Sampaoli Moya,M. Gomes Valadares,Santos,Vasco,Estádio Municipal Paulo Machado de Carvalho,3,0,SP,RJ,2019
4,2019-05-12,Domingo,19:00,Athletico-PR,Bahia,4-1-4-1,4-2-3-1,T. Retzalff Nunes,R. Machado Marques,Athletico-PR,Bahia,Estádio Joaquim Américo Guimarães,1,0,PR,BA,2019
4,2019-05-12,Domingo,19:00,Fortaleza,Sao Paulo,4-4-2,4-3-3,R. Ceni,A. Stival,Sao Paulo,Fortaleza,Arena Castelão,0,1,CE,SP,2019
4,2019-05-12,Domingo,19:01,Avai,CSA,4-3-3,4-2-3-1,E. Machado Souto,M. Ribeiro Cabo,Empate,Empate,  Ressacada,0,0,SC,AL,2019
5,2019-05-18,Sábado,18:00,Fluminense,Cruzeiro,4-1-4-1,4-2-3-1,F. Diniz Silva,L. Venker de Menezes,Fluminense,Cruzeiro, Maracanã,4,1,RJ,MG,2019
5,2019-05-18,Sábado,19:00,Atletico-MG,Flamengo,4-2-3-1,4-2-3-1,R. Marques Santana,A. da Silva Braga,Atletico-MG,Flamengo,Estádio Raimundo Sampaio,2,1,MG,RJ,2019
5,2019-05-18,Sábado,19:01,Palmeiras,Santos,4-2-3-1,3-5-2,L. Scolari,J. Sampaoli Moya,Palmeiras,Santos,Estádio Municipal Paulo Machado de Carvalho,4,0,SP,SP,2019
5,2019-05-19,Domingo,11:02,Sao Paulo,Bahia,4-2-3-1,4-3-3,A. Stival,R. Machado Marques,Empate,Empate, Morumbi,0,0,SP,BA,2019
5,2019-05-19,Domingo,16:00,Athletico-PR,Corinthians,4-4-2,4-2-3-1,T. Retzalff Nunes,F. Carille,Corinthians,Athletico-PR,Estádio Joaquim Américo Guimarães,0,2,PR,SP,2019
5,2019-05-19,Domingo,16:00,Chapecoense,Fortaleza,4-1-4-1,4-4-2,N. da Silveira Júnior,R. Ceni,Fortaleza,Chapecoense,Arena Condá,1,3,SC,CE,2019
5,2019-05-19,Domingo,16:01,Internacional,CSA,4-3-1-2,4-2-3-1,O. Hellmann,M. Ribeiro Cabo,Internacional,CSA,Estádio José Pinheiro Borda,2,0,RS,AL,2019
5,2019-05-19,Domingo,16:01,Goias,Botafogo-RJ,4-2-3-1,4-1-4-1,C. dos Santos Oliveira,E. de Souza Barroca,Goias,Botafogo-RJ,Estádio do Governo do Estado de Goiás (Serra Dourada),1,0,GO,RJ,2019
5,2019-05-19,Domingo,18:59,Vasco,Avai,4-2-3-1,4-1-4-1,V. Luxemburgo da Silva,E. Machado Souto,Empate,Empate,Estádio Vasco da Gama,1,1,RJ,SC,2019
5,2019-05-19,Domingo,19:00,Ceara,Gremio,4-4-2,4-2-3-1,E. Alves Moreira,Renato Gaúcho,Ceara,Gremio,Arena Castelão,2,1,CE,RS,2019
6,2019-05-25,Sábado,16:00,Botafogo-RJ,Palmeiras,4-1-4-1,4-2-3-1,E. de Souza Barroca,L. Scolari,Palmeiras,Botafogo-RJ,Estádio Nacional de Brasília,0,1,RJ,SP,2019
6,2019-05-25,Sábado,19:00,Gremio,Atletico-MG,4-2-3-1,4-2-3-1,Renato Gaúcho,R. Marques Santana,Gremio,Atletico-MG,Arena do Grêmio,1,0,RS,MG,2019
6,2019-05-26,Domingo,16:01,Santos,Internacional,4-3-3,4-1-4-1,J. Sampaoli Moya,O. Hellmann,Empate,Empate,Estádio Urbano Caldeira,0,0,SP,RS,2019
6,2019-05-26,Domingo,16:02,Flamengo,Athletico-PR,4-1-4-1,4-4-2,A. da Silva Braga,T. Retzalff Nunes,Flamengo,Athletico-PR, Maracanã,3,2,RJ,PR,2019
6,2019-05-26,Domingo,19:00,Fortaleza,Vasco,4-4-2,4-2-3-1,R. Ceni,V. Luxemburgo da Silva,Empate,Empate,Arena Castelão,1,1,CE,RJ,2019
6,2019-05-26,Domingo,19:00,Cruzeiro,Chapecoense,4-1-4-1,4-4-1-1,L. Venker de Menezes,N. da Silveira Júnior,Chapecoense,Cruzeiro,Estádio Raimundo Sampaio,1,2,MG,SC,2019
6,2019-05-26,Domingo,19:01,Bahia,Fluminense,4-1-4-1,4-1-4-1,R. Machado Marques,F. Diniz Silva,Bahia,Fluminense,Itaipava Arena Fonte Nova,3,2,BA,RJ,2019
6,2019-05-26,Domingo,19:01,Corinthians,Sao Paulo,4-1-4-1,4-2-3-1,F. Carille,A. Stival,Corinthians,Sao Paulo,Neo Química Arena,1,0,SP,SP,2019
6,2019-05-27,Segunda-feira,20:00,Avai,Ceara,4-3-3,4-4-2,E. Machado Souto,E. Alves Moreira,Ceara,Avai,  Ressacada,1,2,SC,CE,2019
6,2019-05-27,Segunda-feira,20:01,CSA,Goias,4-2-3-1,4-2-3-1,M. Ribeiro Cabo,C. dos Santos Oliveira,CSA,Goias,Estádio Rei Pelé,1,0,AL,GO,2019
7,2019-06-01,Sábado,16:01,Flamengo,Fortaleza,4-2-3-1,4-4-2,M. Salles,R. Ceni,Flamengo,Fortaleza,Estádio Nilton Santos,2,0,RJ,CE,2019
7,2019-06-01,Sábado,19:01,Bahia,Gremio,4-3-3,4-2-3-1,R. Machado Marques,Renato Gaúcho,Bahia,Gremio,Estádio de Pituaçu,1,0,BA,RS,2019
7,2019-06-02,Domingo,11:01,Botafogo-RJ,Vasco,4-1-4-1,4-1-4-1,E. de Souza Barroca,V. Luxemburgo da Silva,Botafogo-RJ,Vasco,Estádio Nilton Santos,1,0,RJ,RJ,2019
7,2019-06-02,Domingo,16:00,Sao Paulo,Cruzeiro,4-3-3,4-2-3-1,A. Stival,L. Venker de Menezes,Empate,Empate,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,MG,2019
7,2019-06-02,Domingo,16:03,Ceara,Santos,4-4-2,4-3-3,E. Alves Moreira,J. Sampaoli Moya,Santos,Ceara,Arena Castelão,0,1,CE,SP,2019
7,2019-06-02,Domingo,16:40,Athletico-PR,Fluminense,4-2-3-1,4-3-3,T. Retzalff Nunes,F. Diniz Silva,Athletico-PR,Fluminense,Estádio Joaquim Américo Guimarães,3,0,PR,RJ,2019
7,2019-06-02,Domingo,19:00,Atletico-MG,CSA,4-2-3-1,4-2-3-1,R. Marques Santana,M. Ribeiro Cabo,Atletico-MG,CSA,Estádio Raimundo Sampaio,4,0,MG,AL,2019
7,2019-06-02,Domingo,19:00,Chapecoense,Palmeiras,4-2-3-1,4-2-3-1,N. da Silveira Júnior,L. Scolari,Palmeiras,Chapecoense,Arena Condá,1,2,SC,SP,2019
7,2019-06-02,Domingo,19:00,Internacional,Avai,4-2-3-1,4-3-3,O. Hellmann,E. Machado Souto,Internacional,Avai,Estádio José Pinheiro Borda,2,0,RS,SC,2019
8,2019-06-07,Sexta-feira,20:30,Vasco,Internacional,4-3-3,4-3-3,V. Luxemburgo da Silva,O. Hellmann,Vasco,Internacional,Estádio Vasco da Gama,2,1,RJ,RS,2019
8,2019-06-08,Sábado,16:30,Palmeiras,Athletico-PR,4-2-3-1,4-1-4-1,L. Scolari,T. Retzalff Nunes,Palmeiras,Athletico-PR,Allianz Parque,1,0,SP,PR,2019
8,2019-06-08,Sábado,19:00,Gremio,Fortaleza,4-2-3-1,4-2-3-1,Renato Gaúcho,R. Ceni,Gremio,Fortaleza,Estádio Francisco Stédile (Centenário),1,0,RS,CE,2019
8,2019-06-08,Sábado,19:00,Cruzeiro,Corinthians,4-2-3-1,4-1-4-1,L. Venker de Menezes,F. Carille,Empate,Empate, Mineirão,0,0,MG,SP,2019
8,2019-06-08,Sábado,19:31,Ceara,Bahia,4-2-3-1,4-3-3,E. Alves Moreira,R. Machado Marques,Empate,Empate,Arena Castelão,0,0,CE,BA,2019
8,2019-06-08,Sábado,21:00,Avai,Sao Paulo,4-2-3-1,4-2-3-1,E. Machado Souto,A. Stival,Empate,Empate,  Ressacada,0,0,SC,SP,2019
8,2019-06-09,Domingo,19:00,Fluminense,Flamengo,4-2-3-1,4-2-3-1,F. Diniz Silva,M. Salles,Empate,Empate, Maracanã,0,0,RJ,RJ,2019
8,2019-06-09,Domingo,19:00,Santos,Atletico-MG,4-3-3,4-2-3-1,J. Sampaoli Moya,R. Marques Santana,Santos,Atletico-MG,Estádio Urbano Caldeira,3,1,SP,MG,2019
8,2019-06-09,Domingo,19:01,CSA,Botafogo-RJ,4-2-3-1,4-1-4-1,M. Ribeiro Cabo,E. de Souza Barroca,Botafogo-RJ,CSA,Estádio Rei Pelé,1,2,AL,RJ,2019
8,2019-06-10,Segunda-feira,20:01,Goias,Chapecoense,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,N. da Silveira Júnior,Goias,Chapecoense,Estádio do Governo do Estado de Goiás (Serra Dourada),3,1,GO,SC,2019
9,2019-06-12,Quarta-feira,19:17,Botafogo-RJ,Gremio,4-1-4-1,4-2-3-1,E. de Souza Barroca,Renato Gaúcho,Gremio,Botafogo-RJ,Estádio Nilton Santos,0,1,RJ,RS,2019
9,2019-06-12,Quarta-feira,21:01,Fortaleza,Cruzeiro,4-2-3-1,4-2-3-1,R. Ceni,L. Venker de Menezes,Fortaleza,Cruzeiro,Arena Castelão,2,1,CE,MG,2019
9,2019-06-12,Quarta-feira,21:30,Internacional,Bahia,4-3-3,4-1-4-1,O. Hellmann,R. Machado Marques,Internacional,Bahia,Estádio José Pinheiro Borda,3,1,RS,BA,2019
9,2019-06-12,Quarta-feira,21:30,CSA,Flamengo,4-1-4-1,4-2-3-1,M. Ribeiro Cabo,M. Salles,Flamengo,CSA,Estádio Nacional de Brasília,0,2,AL,RJ,2019
9,2019-06-12,Quarta-feira,21:31,Santos,Corinthians,4-3-3,4-1-4-1,J. Sampaoli Moya,F. Carille,Santos,Corinthians,Estádio Urbano Caldeira,1,0,SP,SP,2019
9,2019-06-13,Quinta-feira,14:08,Goias,Athletico-PR,4-2-3-1,4-1-2-1-2,C. dos Santos Oliveira,T. Retzalff Nunes,Goias,Athletico-PR,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,PR,2019
9,2019-06-13,Quinta-feira,19:16,Vasco,Ceara,4-3-3,4-4-2,V. Luxemburgo da Silva,E. Alves Moreira,Vasco,Ceara,Estádio Vasco da Gama,1,0,RJ,CE,2019
9,2019-06-13,Quinta-feira,20:00,Chapecoense,Fluminense,4-1-4-1,4-3-3,N. da Silveira Júnior,F. Diniz Silva,Empate,Empate,Arena Condá,1,1,SC,RJ,2019
9,2019-06-13,Quinta-feira,20:00,Palmeiras,Avai,4-2-3-1,4-1-4-1,L. Scolari,E. Machado Souto,Palmeiras,Avai,Allianz Parque,2,0,SP,SC,2019
9,2019-06-13,Quinta-feira,20:00,Atletico-MG,Sao Paulo,4-2-3-1,4-2-3-1,R. Marques Santana,A. Stival,Empate,Empate,Estádio Raimundo Sampaio,1,1,MG,SP,2019
10,2019-07-13,Sábado,16:59,Fortaleza,Avai,4-4-2,4-2-3-1,R. Ceni,A. Valentim do Carmo Neto,Fortaleza,Avai,Arena Castelão,2,0,CE,SC,2019
10,2019-07-13,Sábado,17:00,Gremio,Vasco,4-2-3-1,4-3-3,Renato Gaúcho,V. Luxemburgo da Silva,Gremio,Vasco,Arena do Grêmio,2,1,RS,RJ,2019
10,2019-07-13,Sábado,19:01,Bahia,Santos,4-3-3,3-4-3,R. Machado Marques,J. Sampaoli Moya,Santos,Bahia,Estádio de Pituaçu,0,1,BA,SP,2019
10,2019-07-13,Sábado,19:01,Sao Paulo,Palmeiras,4-2-3-1,4-2-3-1,A. Stival,L. Scolari,Empate,Empate, Morumbi,1,1,SP,SP,2019
10,2019-07-14,Domingo,11:00,Flamengo,Goias,4-1-3-2,4-2-3-1,J. Pinheiro de Jesus,C. dos Santos Oliveira,Flamengo,Goias, Maracanã,6,1,RJ,GO,2019
10,2019-07-14,Domingo,16:00,Athletico-PR,Internacional,4-2-3-1,4-3-3,T. Retzalff Nunes,O. Hellmann,Athletico-PR,Internacional,Estádio Joaquim Américo Guimarães,1,0,PR,RS,2019
10,2019-07-14,Domingo,16:00,Cruzeiro,Botafogo-RJ,4-2-3-1,4-3-3,L. Venker de Menezes,E. de Souza Barroca,Empate,Empate, Mineirão,0,0,MG,RJ,2019
10,2019-07-14,Domingo,16:03,Corinthians,CSA,4-1-4-1,4-2-2-2,F. Carille,A. Fucks,Corinthians,CSA,Neo Química Arena,1,0,SP,AL,2019
10,2019-07-14,Domingo,19:00,Chapecoense,Atletico-MG,4-1-4-1,4-2-3-1,N. da Silveira Júnior,R. Marques Santana,Atletico-MG,Chapecoense,Arena Condá,1,2,SC,MG,2019
10,2019-07-15,Segunda-feira,20:01,Fluminense,Ceara,4-3-3,4-1-4-1,F. Diniz Silva,E. Alves Moreira,Empate,Empate, Maracanã,1,1,RJ,CE,2019
11,2019-07-20,Sábado,11:02,Vasco,Fluminense,4-1-4-1,4-2-3-1,V. Luxemburgo da Silva,F. Diniz Silva,Vasco,Fluminense,Estádio Vasco da Gama,2,1,RJ,RJ,2019
11,2019-07-20,Sábado,16:10,CSA,Athletico-PR,4-3-1-2,4-2-3-1,A. Fucks,T. Retzalff Nunes,Athletico-PR,CSA,Estádio Rei Pelé,0,4,AL,PR,2019
11,2019-07-20,Sábado,17:00,Bahia,Cruzeiro,4-1-4-1,4-3-3,R. Machado Marques,L. Venker de Menezes,Empate,Empate,Itaipava Arena Fonte Nova,0,0,BA,MG,2019
11,2019-07-20,Sábado,19:00,Internacional,Gremio,4-1-4-1,4-2-3-1,O. Hellmann,Renato Gaúcho,Empate,Empate,Estádio José Pinheiro Borda,1,1,RS,RS,2019
11,2019-07-20,Sábado,19:01,Ceara,Palmeiras,4-4-2,4-2-3-1,E. Alves Moreira,L. Scolari,Ceara,Palmeiras,Arena Castelão,2,0,CE,SP,2019
11,2019-07-21,Domingo,11:01,Botafogo-RJ,Santos,4-1-4-1,4-3-3,E. de Souza Barroca,J. Sampaoli Moya,Santos,Botafogo-RJ,Estádio Nilton Santos,0,1,RJ,SP,2019
11,2019-07-21,Domingo,16:01,Corinthians,Flamengo,4-1-4-1,4-1-4-1,F. Carille,J. Pinheiro de Jesus,Empate,Empate,Neo Química Arena,1,1,SP,RJ,2019
11,2019-07-21,Domingo,16:02,Atletico-MG,Fortaleza,4-2-3-1,4-2-3-1,R. Marques Santana,R. Ceni,Empate,Empate,Estádio Raimundo Sampaio,2,2,MG,CE,2019
11,2019-07-21,Domingo,19:00,Avai,Goias,4-2-3-1,4-2-3-1,A. Valentim do Carmo Neto,C. dos Santos Oliveira,Empate,Empate,  Ressacada,0,0,SC,GO,2019
11,2019-07-22,Segunda-feira,20:02,Sao Paulo,Chapecoense,4-2-3-1,4-2-3-1,A. Stival,N. da Silveira Júnior,Sao Paulo,Chapecoense, Morumbi,4,0,SP,SC,2019
12,2019-07-27,Sábado,13:58,Cruzeiro,Athletico-PR,4-2-3-1,4-2-3-1,L. Venker de Menezes,T. Retzalff Nunes,Athletico-PR,Cruzeiro, Mineirão,0,2,MG,PR,2019
12,2019-07-27,Sábado,17:00,Palmeiras,Vasco,4-2-3-1,4-3-3,L. Scolari,V. Luxemburgo da Silva,Empate,Empate,Allianz Parque,1,1,SP,RJ,2019
12,2019-07-27,Sábado,19:00,Internacional,Ceara,4-3-3,4-4-2,O. Hellmann,E. Alves Moreira,Internacional,Ceara,Estádio José Pinheiro Borda,1,0,RS,CE,2019
12,2019-07-27,Sábado,19:01,Fluminense,Sao Paulo,4-2-3-1,4-2-3-1,F. Diniz Silva,A. Stival,Sao Paulo,Fluminense, Maracanã,1,2,RJ,SP,2019
12,2019-07-28,Domingo,11:00,Chapecoense,Bahia,4-1-4-1,4-3-3,E. Hartkopp,R. Machado Marques,Empate,Empate,Arena Condá,0,0,SC,BA,2019
12,2019-07-28,Domingo,15:59,Flamengo,Botafogo-RJ,4-4-2,4-1-4-1,J. Pinheiro de Jesus,E. de Souza Barroca,Flamengo,Botafogo-RJ, Maracanã,3,2,RJ,RJ,2019
12,2019-07-28,Domingo,16:01,Santos,Avai,4-3-3,4-1-4-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Avai,Estádio Urbano Caldeira,3,1,SP,SC,2019
